Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR10039785,embryo invitro day 10,RNA-Seq,299,4936844423,PRJNA562548,SAMN12643945,1911291621,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774951,GSM4050410,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050410,embryo,SRP219759
SRR10039786,embryo invitro day 10,RNA-Seq,299,4901033597,PRJNA562548,SAMN12643944,1886527233,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774952,GSM4050411,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050411,embryo,SRP219759
SRR10039787,embryo invitro day 10,RNA-Seq,299,5077048262,PRJNA562548,SAMN12643943,1947802063,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774953,GSM4050412,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050412,embryo,SRP219759
SRR10039788,embryo invitro day 10,RNA-Seq,299,5040016282,PRJNA562548,SAMN12643942,1956507903,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774954,GSM4050413,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050413,embryo,SRP219759
SRR10039789,embryo invitro day 10,RNA-Seq,299,4896242779,PRJNA562548,SAMN12643939,1911523027,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774955,GSM4050414,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050414,embryo,SRP219759
SRR10039790,embryo invitro day 10,RNA-Seq,299,4165393136,PRJNA562548,SAMN12643938,1624593355,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774956,GSM4050415,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050415,embryo,SRP219759
SRR10039791,embryo invitro day 10,RNA-Seq,299,4345145889,PRJNA562548,SAMN12643937,1686870859,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774957,GSM4050416,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050416,embryo,SRP219759
SRR10039792,embryo invitro day 10,RNA-Seq,299,4202422590,PRJNA562548,SAMN12643977,1631683257,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774958,GSM4050417,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050417,embryo,SRP219759
SRR10039793,embryo invitro day 10,RNA-Seq,299,4751487938,PRJNA562548,SAMN12643975,1842250048,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774970,GSM4050418,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050418,embryo,SRP219759
SRR10039795,embryo invitro day 10,RNA-Seq,299,4402283455,PRJNA562548,SAMN12643940,1698485667,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774972,GSM4050420,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050420,embryo,SRP219759
SRR10039796,embryo invitro day 10,RNA-Seq,299,4183844285,PRJNA562548,SAMN12643973,1616389112,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774973,GSM4050421,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050421,embryo,SRP219759
SRR10039797,embryo invitro day 10,RNA-Seq,299,4274996937,PRJNA562548,SAMN12643971,1652811071,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774974,GSM4050422,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050422,embryo,SRP219759
SRR10039798,embryo invitro day 10,RNA-Seq,299,4218898832,PRJNA562548,SAMN12643969,1617618748,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774975,GSM4050423,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050423,embryo,SRP219759
SRR10039799,embryo invitro day 10,RNA-Seq,299,4031759177,PRJNA562548,SAMN12643967,1561761639,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774976,GSM4050424,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050424,embryo,SRP219759
SRR10039800,embryo invitro day 10,RNA-Seq,299,4322895579,PRJNA562548,SAMN12644012,1692536839,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774977,GSM4050425,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050425,embryo,SRP219759
SRR10039802,embryo invitro day 10,RNA-Seq,299,4892769535,PRJNA562548,SAMN12644009,1909183754,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774987,GSM4050427,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050427,embryo,SRP219759
SRR10039803,embryo invitro day 10,RNA-Seq,299,4387910690,PRJNA562548,SAMN12644006,1709365157,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774988,GSM4050428,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050428,embryo,SRP219759
SRR10039804,embryo invitro day 10,RNA-Seq,299,4276597703,PRJNA562548,SAMN12644005,1655717281,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774989,GSM4050429,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050429,embryo,SRP219759
SRR10039805,embryo invitro day 10,RNA-Seq,299,4212723155,PRJNA562548,SAMN12644003,1611355856,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774990,GSM4050430,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050430,embryo,SRP219759
SRR10039806,embryo invitro day 10,RNA-Seq,299,4910143065,PRJNA562548,SAMN12644001,1953855175,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774991,GSM4050431,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050431,embryo,SRP219759
SRR10039807,embryo invitro day 10,RNA-Seq,299,4738045001,PRJNA562548,SAMN12643999,1897309971,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774992,GSM4050432,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050432,embryo,SRP219759
SRR10039808,embryo invitro day 10,RNA-Seq,299,4763311159,PRJNA562548,SAMN12643997,1895549445,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774993,GSM4050433,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050433,embryo,SRP219759
SRR10039809,embryo invitro day 10,RNA-Seq,299,4717658076,PRJNA562548,SAMN12643994,1772221548,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774455,GSM4050434,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050434,embryo,SRP219759
SRR10039810,embryo invitro day 10,RNA-Seq,299,4823562728,PRJNA562548,SAMN12643993,1938643326,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774456,GSM4050435,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050435,embryo,SRP219759
SRR10039811,embryo invitro day 10,RNA-Seq,299,4727449879,PRJNA562548,SAMN12643992,1874988472,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774457,GSM4050436,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050436,embryo,SRP219759
SRR10039812,embryo invitro day 10,RNA-Seq,299,4898128950,PRJNA562548,SAMN12643991,1777625540,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774458,GSM4050437,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050437,embryo,SRP219759
SRR10039813,embryo invitro day 10,RNA-Seq,299,4802195750,PRJNA562548,SAMN12643990,1761427688,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774459,GSM4050438,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050438,embryo,SRP219759
SRR10039814,embryo invitro day 10,RNA-Seq,299,4850833598,PRJNA562548,SAMN12643989,1915710357,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774460,GSM4050439,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050439,embryo,SRP219759
SRR10039815,embryo invitro day 10,RNA-Seq,299,4773171348,PRJNA562548,SAMN12643988,1897690084,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774461,GSM4050440,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050440,embryo,SRP219759
SRR10039816,embryo invitro day 10,RNA-Seq,299,4859933997,PRJNA562548,SAMN12643987,1931332562,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774462,GSM4050441,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050441,embryo,SRP219759
SRR10039817,embryo invitro day 10,RNA-Seq,299,4910678183,PRJNA562548,SAMN12644027,1791186422,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774471,GSM4050442,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050442,embryo,SRP219759
SRR10039818,embryo invitro day 10,RNA-Seq,299,4021180505,PRJNA562548,SAMN12644026,1610223587,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774472,GSM4050443,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050443,embryo,SRP219759
SRR10039819,embryo invitro day 10,RNA-Seq,299,4778590425,PRJNA562548,SAMN12644025,1771869949,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774473,GSM4050444,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050444,embryo,SRP219759
SRR10039820,embryo invitro day 10,RNA-Seq,299,4867392599,PRJNA562548,SAMN12644024,1930460514,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774474,GSM4050445,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050445,embryo,SRP219759
SRR10039821,embryo invitro day 10,RNA-Seq,299,4901829991,PRJNA562548,SAMN12644023,1971970597,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774475,GSM4050446,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050446,embryo,SRP219759
SRR10039822,embryo invitro day 10,RNA-Seq,299,4924300015,PRJNA562548,SAMN12644022,1811673256,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774476,GSM4050447,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050447,embryo,SRP219759
SRR10039823,embryo invitro day 10,RNA-Seq,299,4736519162,PRJNA562548,SAMN12644021,1760483264,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774477,GSM4050448,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050448,embryo,SRP219759
SRR10039824,embryo invitro day 10,RNA-Seq,299,4856097279,PRJNA562548,SAMN12644336,1935031000,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774478,GSM4050449,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050449,embryo,SRP219759
SRR10039825,embryo invitro day 10,RNA-Seq,299,5013796203,PRJNA562548,SAMN12644335,2014828745,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774487,GSM4050450,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050450,embryo,SRP219759
SRR10039826,embryo invitro day 10,RNA-Seq,299,4993009746,PRJNA562548,SAMN12644394,2025227588,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774488,GSM4050451,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050451,embryo,SRP219759
SRR10039827,embryo invitro day 10,RNA-Seq,299,5073953961,PRJNA562548,SAMN12644393,2029428079,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774489,GSM4050452,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050452,embryo,SRP219759
SRR10039828,embryo invitro day 10,RNA-Seq,299,4710501857,PRJNA562548,SAMN12644392,1985537029,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774490,GSM4050453,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050453,embryo,SRP219759
SRR10039829,embryo invitro day 12,RNA-Seq,299,4961967526,PRJNA562548,SAMN12644391,2055597425,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774491,GSM4050454,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050454,embryo,SRP219759
SRR10039830,embryo invitro day 12,RNA-Seq,299,4789614929,PRJNA562548,SAMN12644390,1923548828,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774492,GSM4050455,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050455,embryo,SRP219759
SRR10039831,embryo invitro day 12,RNA-Seq,299,4986250059,PRJNA562548,SAMN12644389,2007617942,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774493,GSM4050456,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050456,embryo,SRP219759
SRR10039832,embryo invitro day 12,RNA-Seq,299,5017807881,PRJNA562548,SAMN12644388,2186191789,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774494,GSM4050457,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050457,embryo,SRP219759
SRR10039834,embryo invitro day 12,RNA-Seq,299,4780189788,PRJNA562548,SAMN12644386,1759500082,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774504,GSM4050459,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050459,embryo,SRP219759
SRR10039835,embryo invitro day 12,RNA-Seq,299,4729828173,PRJNA562548,SAMN12644385,1849180732,Hypoblast,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774505,GSM4050460,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050460,embryo,SRP219759
SRR10039836,embryo invitro day 12,RNA-Seq,297,3228773736,PRJNA562548,SAMN12644384,1460265136,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774506,GSM4050461,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050461,embryo,SRP219759
SRR10039837,embryo invitro day 12,RNA-Seq,299,4747651648,PRJNA562548,SAMN12644383,1890224283,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774507,GSM4050462,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050462,embryo,SRP219759
SRR10039838,embryo invitro day 12,RNA-Seq,299,4500332395,PRJNA562548,SAMN12644382,1653967060,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774508,GSM4050463,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050463,embryo,SRP219759
SRR10039840,embryo invitro day 12,RNA-Seq,299,4814075254,PRJNA562548,SAMN12644380,1879286279,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774510,GSM4050465,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050465,embryo,SRP219759
SRR10039841,embryo invitro day 12,RNA-Seq,299,4739992790,PRJNA562548,SAMN12644379,1732840583,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774519,GSM4050466,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050466,embryo,SRP219759
SRR10039842,embryo invitro day 12,RNA-Seq,299,4425097644,PRJNA562548,SAMN12644378,1770348626,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774520,GSM4050467,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050467,embryo,SRP219759
SRR10039843,embryo invitro day 12,RNA-Seq,299,4678179264,PRJNA562548,SAMN12644377,1987113120,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774521,GSM4050468,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050468,embryo,SRP219759
SRR10039844,embryo invitro day 12,RNA-Seq,299,4739547134,PRJNA562548,SAMN12644376,1815277769,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774522,GSM4050469,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050469,embryo,SRP219759
SRR10039845,embryo invitro day 12,RNA-Seq,299,4179145919,PRJNA562548,SAMN12644375,1538419259,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774523,GSM4050470,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050470,embryo,SRP219759
SRR10039846,embryo invitro day 12,RNA-Seq,299,4741959226,PRJNA562548,SAMN12644374,1885077609,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774524,GSM4050471,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050471,embryo,SRP219759
SRR10039847,embryo invitro day 12,RNA-Seq,299,4738244690,PRJNA562548,SAMN12644373,1809166843,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774525,GSM4050472,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050472,embryo,SRP219759
SRR10039848,embryo invitro day 12,RNA-Seq,299,4724511942,PRJNA562548,SAMN12644372,1862261624,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774526,GSM4050473,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050473,embryo,SRP219759
SRR10039849,embryo invitro day 12,RNA-Seq,299,4908958276,PRJNA562548,SAMN12644371,2037601360,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774535,GSM4050474,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050474,embryo,SRP219759
SRR10039850,embryo invitro day 12,RNA-Seq,299,4799481901,PRJNA562548,SAMN12644370,1846045313,EPI,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774536,GSM4050475,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050475,embryo,SRP219759
SRR10039851,embryo invitro day 12,RNA-Seq,299,4770132472,PRJNA562548,SAMN12644397,1933729848,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774537,GSM4050476,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050476,embryo,SRP219759
SRR10039852,embryo invitro day 12,RNA-Seq,299,4623014858,PRJNA562548,SAMN12644396,1834486379,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774538,GSM4050477,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050477,embryo,SRP219759
SRR10039853,embryo invitro day 12,RNA-Seq,299,5030290329,PRJNA562548,SAMN12644395,1958418116,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774539,GSM4050478,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050478,embryo,SRP219759
SRR10039854,embryo invitro day 12,RNA-Seq,299,4348117370,PRJNA562548,SAMN12644313,1584080990,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774540,GSM4050479,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050479,embryo,SRP219759
SRR10039855,embryo invitro day 12,RNA-Seq,299,4496874610,PRJNA562548,SAMN12644115,1644727527,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774541,GSM4050480,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050480,embryo,SRP219759
SRR10039856,embryo invitro day 12,RNA-Seq,299,4891279507,PRJNA562548,SAMN12644114,1788198332,CTBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774542,GSM4050481,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050481,embryo,SRP219759
SRR10039857,embryo invitro day 12,RNA-Seq,299,4293281048,PRJNA562548,SAMN12644113,1747126214,STBs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6774551,GSM4050482,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-11-28T00:00:00Z,GSM4050482,embryo,SRP219759
