Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,development_day,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Stage
SRR8483487,RNA-Seq,300,1289880000,PRJNA516921,SAMN10815509,537874020,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288757,GSM3578712,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578712,trophoblasts,SRP181926,implantation
SRR8483488,RNA-Seq,300,1549116300,PRJNA516921,SAMN10815508,644176480,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288758,GSM3578713,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578713,trophoblasts,SRP181926,implantation
SRR8483489,RNA-Seq,300,1818702000,PRJNA516921,SAMN10815507,763138446,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288759,GSM3578714,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578714,trophoblasts,SRP181926,implantation
SRR8483490,RNA-Seq,300,2244708300,PRJNA516921,SAMN10815506,932057660,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288760,GSM3578715,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578715,trophoblasts,SRP181926,implantation
SRR8483491,RNA-Seq,300,934910700,PRJNA516921,SAMN10815505,401428653,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288761,GSM3578716,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578716,trophoblasts,SRP181926,implantation
SRR8483492,RNA-Seq,300,988543800,PRJNA516921,SAMN10815504,423039281,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288762,GSM3578717,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578717,trophoblasts,SRP181926,implantation
SRR8483493,RNA-Seq,300,1576673700,PRJNA516921,SAMN10815503,640474445,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288763,GSM3578718,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578718,trophoblasts,SRP181926,implantation
SRR8483494,RNA-Seq,300,1056331800,PRJNA516921,SAMN10815502,440745573,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288764,GSM3578719,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578719,trophoblasts,SRP181926,implantation
SRR8483495,RNA-Seq,300,494370900,PRJNA516921,SAMN10815501,211336471,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288765,GSM3578720,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578720,trophoblasts,SRP181926,implantation
SRR8483496,RNA-Seq,300,1573544400,PRJNA516921,SAMN10815447,656976279,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288766,GSM3578721,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578721,trophoblasts,SRP181926,implantation
SRR8483497,RNA-Seq,300,352489200,PRJNA516921,SAMN10815446,155057605,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288767,GSM3578722,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578722,trophoblasts,SRP181926,implantation
SRR8483498,RNA-Seq,300,943194600,PRJNA516921,SAMN10815445,400258173,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288768,GSM3578723,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578723,trophoblasts,SRP181926,implantation
SRR8483499,RNA-Seq,300,592296000,PRJNA516921,SAMN10815444,253960553,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288769,GSM3578724,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578724,trophoblasts,SRP181926,implantation
SRR8483500,RNA-Seq,300,1031778600,PRJNA516921,SAMN10815443,428767311,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288770,GSM3578725,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578725,trophoblasts,SRP181926,implantation
SRR8483501,RNA-Seq,300,1022799000,PRJNA516921,SAMN10815442,412220183,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288771,GSM3578726,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578726,trophoblasts,SRP181926,implantation
SRR8483502,RNA-Seq,300,1362831300,PRJNA516921,SAMN10815441,586749819,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288772,GSM3578727,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578727,trophoblasts,SRP181926,implantation
SRR8483503,RNA-Seq,300,1013675700,PRJNA516921,SAMN10815496,425917753,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288773,GSM3578728,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578728,trophoblasts,SRP181926,implantation
SRR8483504,RNA-Seq,300,1053953700,PRJNA516921,SAMN10815495,440801883,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288774,GSM3578729,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578729,trophoblasts,SRP181926,implantation
SRR8483505,RNA-Seq,300,1358293800,PRJNA516921,SAMN10815494,565570377,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288775,GSM3578730,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578730,trophoblasts,SRP181926,implantation
SRR8483506,RNA-Seq,300,1446687000,PRJNA516921,SAMN10815493,595073550,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288776,GSM3578731,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578731,trophoblasts,SRP181926,implantation
SRR8483507,RNA-Seq,300,1082060400,PRJNA516921,SAMN10815492,444284963,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288777,GSM3578732,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578732,trophoblasts,SRP181926,implantation
SRR8483508,RNA-Seq,300,1898702700,PRJNA516921,SAMN10815491,793698817,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288778,GSM3578733,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578733,trophoblasts,SRP181926,implantation
SRR8483509,RNA-Seq,300,1226130900,PRJNA516921,SAMN10815490,515324197,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288779,GSM3578734,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578734,trophoblasts,SRP181926,implantation
SRR8483510,RNA-Seq,300,938244000,PRJNA516921,SAMN10815489,391587401,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288780,GSM3578735,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578735,trophoblasts,SRP181926,implantation
SRR8483511,RNA-Seq,300,750798600,PRJNA516921,SAMN10815488,323100335,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288781,GSM3578736,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578736,trophoblasts,SRP181926,implantation
SRR8483512,RNA-Seq,300,612276300,PRJNA516921,SAMN10815487,268950145,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288782,GSM3578737,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578737,trophoblasts,SRP181926,implantation
SRR8483513,RNA-Seq,300,1341887700,PRJNA516921,SAMN10815486,577300038,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288783,GSM3578738,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578738,trophoblasts,SRP181926,implantation
SRR8483514,RNA-Seq,300,1229391000,PRJNA516921,SAMN10815485,533564340,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288784,GSM3578739,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578739,trophoblasts,SRP181926,implantation
SRR8483515,RNA-Seq,300,1339185900,PRJNA516921,SAMN10815484,585967864,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288785,GSM3578740,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578740,trophoblasts,SRP181926,implantation
SRR8483516,RNA-Seq,300,1021704300,PRJNA516921,SAMN10815483,446682621,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288786,GSM3578741,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578741,trophoblasts,SRP181926,implantation
SRR8483517,RNA-Seq,300,784148400,PRJNA516921,SAMN10815482,339864173,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288787,GSM3578742,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578742,trophoblasts,SRP181926,implantation
SRR8483518,RNA-Seq,300,2235123900,PRJNA516921,SAMN10815481,868848967,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288788,GSM3578743,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578743,trophoblasts,SRP181926,implantation
SRR8483519,RNA-Seq,300,2873222100,PRJNA516921,SAMN10815480,1100413463,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288789,GSM3578744,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578744,trophoblasts,SRP181926,implantation
SRR8483520,RNA-Seq,300,2511125700,PRJNA516921,SAMN10815479,1078098135,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288790,GSM3578745,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578745,trophoblasts,SRP181926,implantation
SRR8483521,RNA-Seq,300,4358255700,PRJNA516921,SAMN10815478,1862939475,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288791,GSM3578746,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578746,trophoblasts,SRP181926,implantation
SRR8483522,RNA-Seq,300,6189015900,PRJNA516921,SAMN10815477,2627318995,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288792,GSM3578747,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578747,trophoblasts,SRP181926,implantation
SRR8483523,RNA-Seq,300,6236661600,PRJNA516921,SAMN10815476,2603052116,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288793,GSM3578748,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578748,trophoblasts,SRP181926,implantation
SRR8483524,RNA-Seq,300,659847000,PRJNA516921,SAMN10815475,286787329,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288794,GSM3578749,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578749,trophoblasts,SRP181926,implantation
SRR8483525,RNA-Seq,300,409982100,PRJNA516921,SAMN10815474,174017425,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288795,GSM3578750,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578750,trophoblasts,SRP181926,implantation
SRR8483526,RNA-Seq,300,1221967800,PRJNA516921,SAMN10815407,529538779,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288796,GSM3578751,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578751,trophoblasts,SRP181926,implantation
SRR8483527,RNA-Seq,300,906432900,PRJNA516921,SAMN10815406,383786566,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288797,GSM3578752,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578752,trophoblasts,SRP181926,implantation
SRR8483528,RNA-Seq,300,1557809400,PRJNA516921,SAMN10815405,668704336,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288798,GSM3578753,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578753,trophoblasts,SRP181926,implantation
SRR8483529,RNA-Seq,300,578155800,PRJNA516921,SAMN10815411,258102655,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288799,GSM3578754,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578754,trophoblasts,SRP181926,implantation
SRR8483530,RNA-Seq,300,835767300,PRJNA516921,SAMN10815410,366958473,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288800,GSM3578755,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578755,trophoblasts,SRP181926,implantation
SRR8483531,RNA-Seq,300,843073500,PRJNA516921,SAMN10815409,372190792,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288801,GSM3578756,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578756,trophoblasts,SRP181926,implantation
SRR8483532,RNA-Seq,300,622645800,PRJNA516921,SAMN10815408,272423445,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288802,GSM3578757,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578757,trophoblasts,SRP181926,implantation
SRR8483533,RNA-Seq,300,849736200,PRJNA516921,SAMN10815404,374045872,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288803,GSM3578758,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578758,trophoblasts,SRP181926,implantation
SRR8483534,RNA-Seq,300,210519900,PRJNA516921,SAMN10815469,91512986,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288804,GSM3578759,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578759,trophoblasts,SRP181926,implantation
SRR8483535,RNA-Seq,300,1626354600,PRJNA516921,SAMN10815468,715325192,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288805,GSM3578760,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578760,trophoblasts,SRP181926,implantation
SRR8483536,RNA-Seq,300,1031863500,PRJNA516921,SAMN10815467,445389679,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288806,GSM3578761,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578761,trophoblasts,SRP181926,implantation
SRR8483537,RNA-Seq,300,1057326900,PRJNA516921,SAMN10815466,462431211,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288807,GSM3578762,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578762,trophoblasts,SRP181926,implantation
SRR8483538,RNA-Seq,300,329560800,PRJNA516921,SAMN10815465,145545497,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288808,GSM3578763,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578763,trophoblasts,SRP181926,implantation
SRR8483539,RNA-Seq,300,501198600,PRJNA516921,SAMN10815464,221058286,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288809,GSM3578764,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578764,trophoblasts,SRP181926,implantation
SRR8483540,RNA-Seq,300,544026600,PRJNA516921,SAMN10815463,230118916,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288810,GSM3578765,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578765,trophoblasts,SRP181926,implantation
SRR8483541,RNA-Seq,300,1205846700,PRJNA516921,SAMN10815462,533623690,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288811,GSM3578766,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578766,trophoblasts,SRP181926,implantation
SRR8483542,RNA-Seq,300,1564032300,PRJNA516921,SAMN10815461,646659010,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day8,SRX5288812,GSM3578767,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578767,trophoblasts,SRP181926,implantation
SRR8483543,RNA-Seq,300,104998800,PRJNA516921,SAMN10815460,46567181,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288813,GSM3578768,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578768,trophoblasts,SRP181926,post-implantation
SRR8483544,RNA-Seq,300,1649376000,PRJNA516921,SAMN10815459,669900932,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288814,GSM3578769,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578769,trophoblasts,SRP181926,post-implantation
SRR8483545,RNA-Seq,300,1162286400,PRJNA516921,SAMN10815458,496544833,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288815,GSM3578770,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578770,trophoblasts,SRP181926,post-implantation
SRR8483546,RNA-Seq,300,1376162700,PRJNA516921,SAMN10815457,561568318,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288816,GSM3578771,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578771,trophoblasts,SRP181926,post-implantation
SRR8483547,RNA-Seq,300,1250745000,PRJNA516921,SAMN10815456,525686146,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288817,GSM3578772,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578772,trophoblasts,SRP181926,post-implantation
SRR8483548,RNA-Seq,300,1345664700,PRJNA516921,SAMN10815455,559226166,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288818,GSM3578773,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578773,trophoblasts,SRP181926,post-implantation
SRR8483549,RNA-Seq,300,1692279900,PRJNA516921,SAMN10815454,702147708,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288819,GSM3578774,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578774,trophoblasts,SRP181926,post-implantation
SRR8483550,RNA-Seq,300,610394700,PRJNA516921,SAMN10815453,251059621,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288820,GSM3578775,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578775,trophoblasts,SRP181926,post-implantation
SRR8483551,RNA-Seq,300,1158488400,PRJNA516921,SAMN10815452,474964231,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288821,GSM3578776,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578776,trophoblasts,SRP181926,post-implantation
SRR8483552,RNA-Seq,300,1263780000,PRJNA516921,SAMN10815451,519952635,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288822,GSM3578777,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578777,trophoblasts,SRP181926,post-implantation
SRR8483553,RNA-Seq,300,1044482100,PRJNA516921,SAMN10815450,430746269,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288823,GSM3578778,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578778,trophoblasts,SRP181926,post-implantation
SRR8483554,RNA-Seq,300,1763125800,PRJNA516921,SAMN10815449,725074115,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288824,GSM3578779,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578779,trophoblasts,SRP181926,post-implantation
SRR8483555,RNA-Seq,300,1339845000,PRJNA516921,SAMN10815448,556832866,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288825,GSM3578780,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578780,trophoblasts,SRP181926,post-implantation
SRR8483556,RNA-Seq,300,1889898600,PRJNA516921,SAMN10815600,772016278,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",day9,SRX5288189,GSM3578781,HiSeq X Ten,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-10-29T00:00:00Z,GSM3578781,trophoblasts,SRP181926,post-implantation
