Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_count,cell_ID,Cell_Line,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Time_point,Treatment
SRR12860000,OTHER,74,39605762,PRJNA603321,SAMN16507298,15650060,1,VZA01706.C23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329718,GSM4841743,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841743,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860001,OTHER,74,23072460,PRJNA603321,SAMN16507297,9063188,1,VZA01706.C24,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329719,GSM4841744,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841744,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860002,OTHER,74,25660166,PRJNA603321,SAMN16507294,10063025,1,VZA01706.D01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329720,GSM4841745,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841745,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860003,OTHER,74,17535040,PRJNA603321,SAMN16507293,6892144,1,VZA01706.D02,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329721,GSM4841746,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841746,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860004,OTHER,74,10376798,PRJNA603321,SAMN16507292,4106623,1,VZA01706.D03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329722,GSM4841747,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841747,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860005,OTHER,74,25804096,PRJNA603321,SAMN16507326,9976617,1,VZA01706.D04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329723,GSM4841748,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841748,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860006,OTHER,74,7026226,PRJNA603321,SAMN16507296,2815809,1,VZA01706.D05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329724,GSM4841749,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841749,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860007,OTHER,74,22890864,PRJNA603321,SAMN16507295,8971939,1,VZA01706.D06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329725,GSM4841750,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841750,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860008,OTHER,74,21525934,PRJNA603321,SAMN16507325,8472058,1,VZA01706.D07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329726,GSM4841751,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841751,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860009,OTHER,74,26633414,PRJNA603321,SAMN16507324,10445290,1,VZA01706.D08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329727,GSM4841752,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841752,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860010,OTHER,74,16726072,PRJNA603321,SAMN16507323,6591103,1,VZA01706.D09,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329728,GSM4841753,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841753,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860011,OTHER,74,37576978,PRJNA603321,SAMN16507322,14685128,1,VZA01706.D10,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329729,GSM4841754,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841754,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860012,OTHER,74,13828010,PRJNA603321,SAMN16507321,5442047,1,VZA01706.D11,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329730,GSM4841755,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841755,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860013,OTHER,74,18731620,PRJNA603321,SAMN16507320,7381724,1,VZA01706.D12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329731,GSM4841756,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841756,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860014,OTHER,74,19073796,PRJNA603321,SAMN16507319,7518467,1,VZA01706.D13,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329732,GSM4841757,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841757,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860015,OTHER,74,23067650,PRJNA603321,SAMN16507318,9052653,1,VZA01706.D14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329733,GSM4841758,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841758,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860016,OTHER,74,24285838,PRJNA603321,SAMN16507317,9488996,1,VZA01706.D15,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329734,GSM4841759,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841759,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860017,OTHER,74,27811198,PRJNA603321,SAMN16507316,10884322,1,VZA01706.D16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329735,GSM4841760,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841760,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860018,OTHER,74,33559666,PRJNA603321,SAMN16507315,13122364,1,VZA01706.D17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329736,GSM4841761,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841761,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860019,OTHER,74,33139420,PRJNA603321,SAMN16507314,12965637,1,VZA01706.D18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329737,GSM4841762,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841762,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860020,OTHER,74,4798382,PRJNA603321,SAMN16507313,2061510,1,VZA01706.D19,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329738,GSM4841763,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841763,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860021,OTHER,74,21862634,PRJNA603321,SAMN16507312,8611470,1,VZA01706.D20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330363,GSM4841764,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841764,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860022,OTHER,74,27998862,PRJNA603321,SAMN16507311,10948411,1,VZA01706.D21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330364,GSM4841765,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841765,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860023,OTHER,74,44754608,PRJNA603321,SAMN16507310,17452103,1,VZA01706.D22,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330365,GSM4841766,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841766,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860024,OTHER,74,37048174,PRJNA603321,SAMN16507309,14654932,1,VZA01706.D23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330366,GSM4841767,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841767,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860025,OTHER,74,20863560,PRJNA603321,SAMN16507339,8195594,1,VZA01706.D24,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330367,GSM4841768,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841768,DNTR-seq DNA library,SRP245376,48h,ETO 3uM
SRR12860026,OTHER,74,17322438,PRJNA603321,SAMN16507338,6829306,1,VZA01706.E01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330368,GSM4841769,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841769,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860027,OTHER,74,19605708,PRJNA603321,SAMN16507337,7695387,1,VZA01706.E02,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330369,GSM4841770,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841770,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860028,OTHER,74,6396116,PRJNA603321,SAMN16507336,2564102,1,VZA01706.E03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330370,GSM4841771,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841771,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860029,OTHER,74,19134254,PRJNA603321,SAMN16507335,7454085,1,VZA01706.E04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330371,GSM4841772,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841772,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860030,OTHER,74,6100486,PRJNA603321,SAMN16507334,2458202,1,VZA01706.E05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330372,GSM4841773,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841773,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860031,OTHER,74,16463298,PRJNA603321,SAMN16507333,6504747,1,VZA01706.E06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330373,GSM4841774,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841774,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860032,OTHER,74,17795520,PRJNA603321,SAMN16507332,7003296,1,VZA01706.E07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330374,GSM4841775,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4841775,DNTR-seq DNA library,SRP245376,48h,ETO 1uM
SRR12860033,OTHER,74,27010222,PRJNA603321,SAMN16507076,10632343,1,VZA01712.B16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329130,GSM4842530,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842530,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860034,OTHER,74,32960488,PRJNA603321,SAMN16507075,13032203,1,VZA01712.B17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329131,GSM4842531,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842531,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860035,OTHER,74,40328446,PRJNA603321,SAMN16507074,15868828,1,VZA01712.B18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329132,GSM4842532,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842532,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860036,OTHER,74,31603846,PRJNA603321,SAMN16507072,12452624,1,VZA01712.B19,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329133,GSM4842533,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842533,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860037,OTHER,74,43702106,PRJNA603321,SAMN16507071,17192657,1,VZA01712.B20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329134,GSM4842534,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842534,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860038,OTHER,74,43612122,PRJNA603321,SAMN16507070,17192550,1,VZA01712.B21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329135,GSM4842535,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842535,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860039,OTHER,74,40699926,PRJNA603321,SAMN16507069,16069302,1,VZA01712.B22,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329136,GSM4842536,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842536,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860040,OTHER,74,15052192,PRJNA603321,SAMN16507068,6038316,1,VZA01712.B23,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329137,GSM4842537,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842537,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860041,OTHER,74,32524628,PRJNA603321,SAMN16507067,12861692,1,VZA01712.B24,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329138,GSM4842538,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842538,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860042,OTHER,74,20731840,PRJNA603321,SAMN16507066,8168833,1,VZA01712.C01,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329139,GSM4842539,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842539,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860043,OTHER,74,6932172,PRJNA603321,SAMN16507013,2776190,1,VZA01712.C02,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329140,GSM4842540,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842540,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860044,OTHER,74,18860158,PRJNA603321,SAMN16507012,7407657,1,VZA01712.C03,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9329141,GSM4842541,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842541,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860045,OTHER,74,14103068,PRJNA603321,SAMN16507011,5587146,1,VZA01712.C04,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330507,GSM4842542,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842542,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860046,OTHER,74,35610650,PRJNA603321,SAMN16507010,13970205,1,VZA01712.C05,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330508,GSM4842543,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842543,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860047,OTHER,74,27879648,PRJNA603321,SAMN16507009,10957124,1,VZA01712.C06,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330509,GSM4842544,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842544,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860048,OTHER,74,34583456,PRJNA603321,SAMN16507008,13625125,1,VZA01712.C07,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330510,GSM4842545,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842545,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860049,OTHER,74,23271372,PRJNA603321,SAMN16507007,9188198,1,VZA01712.C08,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330511,GSM4842546,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842546,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860050,OTHER,74,23002086,PRJNA603321,SAMN16507003,9091753,1,VZA01712.C09,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330512,GSM4842547,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842547,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860051,OTHER,74,13683636,PRJNA603321,SAMN16507002,5509135,1,VZA01712.C10,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330513,GSM4842548,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842548,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860052,OTHER,74,20919652,PRJNA603321,SAMN16507001,8259539,1,VZA01712.C11,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330514,GSM4842549,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842549,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860053,OTHER,74,12483948,PRJNA603321,SAMN16507036,4958453,1,VZA01712.C12,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330515,GSM4842550,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842550,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860054,OTHER,74,22756850,PRJNA603321,SAMN16507006,8926354,1,VZA01712.C13,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330516,GSM4842551,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842551,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860055,OTHER,74,31436088,PRJNA603321,SAMN16507005,12353286,1,VZA01712.C14,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330517,GSM4842552,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842552,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860056,OTHER,74,34697638,PRJNA603321,SAMN16507004,13612003,1,VZA01712.C15,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330518,GSM4842553,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842553,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860057,OTHER,74,31777228,PRJNA603321,SAMN16507035,12436464,1,VZA01712.C16,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330519,GSM4842554,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842554,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860058,OTHER,74,31719656,PRJNA603321,SAMN16507034,12461731,1,VZA01712.C17,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330520,GSM4842555,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842555,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860059,OTHER,74,43707656,PRJNA603321,SAMN16507033,17079481,1,VZA01712.C18,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330521,GSM4842556,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842556,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860060,OTHER,74,23415598,PRJNA603321,SAMN16507032,9216032,1,VZA01712.C19,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330522,GSM4842557,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842557,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860061,OTHER,74,44633544,PRJNA603321,SAMN16507031,17505516,1,VZA01712.C20,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330523,GSM4842558,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842558,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860062,OTHER,74,52476286,PRJNA603321,SAMN16507030,20620705,1,VZA01712.C21,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330524,GSM4842559,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842559,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
SRR12860063,OTHER,74,41574902,PRJNA603321,SAMN16507029,16392925,1,VZA01712.C22,HCT116,colorectal carcinoma,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX9330525,GSM4842560,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2020-10-22T00:00:00Z,GSM4842560,DNTR-seq DNA library,SRP245376,48h,X-ray 3Gy
